state,district,year,serial_no,rape,assault_women,insult_modesty,importation_girls,total_crimes,immoral_traffic,procuration_minor_girls,human_trafficking,assault_women_above18,assault_women_below18,insult_modesty_above18,insult_modesty_below18,cyber_explicit_material,other_women_cyber_crimes,total_community_crimes,source_dataset,year_year,state_name_state_name,state_code_state_code,district_name_district_name,district_code_district_code,registration_circles_registration_circles,rape_rape,assault_on_women_assault_on_women,insult_to_the_modesty_of_women_insult_to_the_modesty_of_women,importation_of_girls_from_foreign_importation_of_girls_from_foreign,immoral_traffic_prevention_immoral_traffic_prevention,human_trafficking_human_trafficking
DELHI,EOW,2010.0,15.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,GRP(RLY),2010.0,15.0,2.0,3.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,IGI AIRPORT,2010.0,15.0,0.0,7.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,NEW DELHI,2010.0,15.0,16.0,20.0,10.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,NORTH,2010.0,15.0,7.0,23.0,8.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,NORTH-EAST,2010.0,15.0,51.0,68.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,NORTH-WEST,2010.0,15.0,50.0,62.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,OUTER,2010.0,15.0,49.0,64.0,9.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,SOUTH,2010.0,15.0,59.0,66.0,10.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,SOUTH-EAST,2010.0,15.0,80.0,92.0,10.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,SOUTH-WEST,2010.0,15.0,54.0,28.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,STF,2010.0,15.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,WEST,2010.0,15.0,72.0,60.0,7.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP,LAKSHADWEEP,2010.0,15.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP,TOTAL,2010.0,15.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
PUDUCHERRY,KARAIKAL,2010.0,15.0,1.0,15.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
PUDUCHERRY,PUDUCHERRY,2010.0,15.0,2.0,31.0,17.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
PUDUCHERRY,TOTAL,2010.0,15.0,3.0,46.0,22.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,ADILABAD,2011.0,15.0,84.0,112.0,142.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,ANANTAPUR,2011.0,15.0,16.0,156.0,16.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,CHITTOOR,2011.0,15.0,17.0,124.0,168.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,CUDDAPAH,2011.0,15.0,41.0,144.0,17.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,CYBERABAD,2011.0,15.0,89.0,158.0,234.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,EAST GODAVARI,2011.0,15.0,72.0,176.0,224.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,GUNTAKAL RLY.,2011.0,15.0,0.0,0.0,3.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,GUNTUR,2011.0,15.0,40.0,223.0,140.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,GUNTUR URBAN,2011.0,15.0,33.0,86.0,111.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,HYDERABAD CITY,2011.0,15.0,59.0,157.0,93.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,KARIMNAGAR,2011.0,15.0,58.0,253.0,235.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,KHAMMAM,2011.0,15.0,84.0,243.0,140.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,KRISHNA,2011.0,15.0,80.0,348.0,292.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,KURNOOL,2011.0,15.0,39.0,340.0,222.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,MAHABOOBNAGAR,2011.0,15.0,88.0,162.0,66.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,MEDAK,2011.0,15.0,38.0,121.0,50.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,NALGONDA,2011.0,15.0,48.0,229.0,150.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,NELLORE,2011.0,15.0,28.0,166.0,119.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,NIZAMABAD,2011.0,15.0,63.0,98.0,100.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,PRAKASHAM,2011.0,15.0,24.0,243.0,56.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
